step,actual_price,forecast_price,residual_error,abs_error,timestamp
6449,53.96,58.1179,4.1579,4.1579,2025-10-03 17:00:00
6450,46.04,48.541,2.501,2.501,2025-10-03 18:00:00
6451,50.08,51.369,1.289,1.289,2025-10-03 19:00:00
6452,45.03,44.7253,-0.3047,0.3047,2025-10-03 20:00:00
6453,51.12,52.4492,1.3292,1.3292,2025-10-03 21:00:00
6454,50.55,50.9957,0.4457,0.4457,2025-10-03 22:00:00
6455,47.95,46.7892,-1.1608,1.1608,2025-10-03 23:00:00
6456,40.33,41.1526,0.8226,0.8226,2025-10-04 00:00:00
6457,34.44,35.6036,1.1636,1.1636,2025-10-04 01:00:00
6458,37.9,37.4615,-0.4385,0.4385,2025-10-04 02:00:00
6459,38.02,40.7796,2.7596,2.7596,2025-10-04 03:00:00
6460,30.49,34.2121,3.7221,3.7221,2025-10-04 04:00:00
6461,31.0,33.9247,2.9247,2.9247,2025-10-04 05:00:00
6462,24.39,24.1994,-0.1906,0.1906,2025-10-04 06:00:00
6463,28.45,30.8396,2.3896,2.3896,2025-10-04 07:00:00
6464,25.99,26.6849,0.6949,0.6949,2025-10-04 08:00:00
6465,25.41,22.8206,-2.5894,2.5894,2025-10-04 09:00:00
6466,26.41,28.5918,2.1818,2.1818,2025-10-04 10:00:00
6467,28.92,29.7853,0.8653,0.8653,2025-10-04 11:00:00
6468,32.93,39.9139,6.9839,6.9839,2025-10-04 12:00:00
6469,31.1,35.2432,4.1432,4.1432,2025-10-04 13:00:00
6470,35.98,38.2579,2.2779,2.2779,2025-10-04 14:00:00
6471,10.84,11.9629,1.1229,1.1229,2025-10-04 15:00:00
6472,39.22,40.1293,0.9093,0.9093,2025-10-04 16:00:00
6473,48.53,46.5208,-2.0092,2.0092,2025-10-04 17:00:00
6474,43.5,39.6525,-3.8475,3.8475,2025-10-04 18:00:00
6475,44.96,43.2786,-1.6814,1.6814,2025-10-04 19:00:00
6476,44.52,44.9007,0.3807,0.3807,2025-10-04 20:00:00
6477,97.41,92.6462,-4.7638,4.7638,2025-10-04 21:00:00
6478,47.01,46.1492,-0.8608,0.8608,2025-10-04 22:00:00
6479,41.7,41.581,-0.119,0.119,2025-10-04 23:00:00
6480,44.73,44.6914,-0.0386,0.0386,2025-10-05 00:00:00
6481,40.05,38.8957,-1.1543,1.1543,2025-10-05 01:00:00
6482,37.6,37.2462,-0.3538,0.3538,2025-10-05 02:00:00
6483,33.51,38.3197,4.8097,4.8097,2025-10-05 03:00:00
6484,30.09,32.2454,2.1554,2.1554,2025-10-05 04:00:00
6485,30.73,29.8292,-0.9008,0.9008,2025-10-05 05:00:00
6486,26.94,27.2691,0.3291,0.3291,2025-10-05 06:00:00
6487,31.84,32.2692,0.4292,0.4292,2025-10-05 07:00:00
6488,23.79,22.3701,-1.4199,1.4199,2025-10-05 08:00:00
6489,31.14,29.7172,-1.4228,1.4228,2025-10-05 09:00:00
6490,28.02,31.0463,3.0263,3.0263,2025-10-05 10:00:00
6491,30.64,30.0905,-0.5495,0.5495,2025-10-05 11:00:00
6492,34.04,31.8033,-2.2367,2.2367,2025-10-05 12:00:00
6493,32.8,33.1921,0.3921,0.3921,2025-10-05 13:00:00
6494,39.12,39.915,0.795,0.795,2025-10-05 14:00:00
6495,151.44,147.0082,-4.4318,4.4318,2025-10-05 15:00:00
6496,40.16,40.5581,0.3981,0.3981,2025-10-05 16:00:00
6497,41.72,44.3899,2.6699,2.6699,2025-10-05 17:00:00
6498,42.49,44.1181,1.6281,1.6281,2025-10-05 18:00:00
6499,46.08,52.1545,6.0745,6.0745,2025-10-05 19:00:00
6500,47.92,51.5478,3.6278,3.6278,2025-10-05 20:00:00
6501,48.38,52.5023,4.1223,4.1223,2025-10-05 21:00:00
6502,46.22,53.7202,7.5002,7.5002,2025-10-05 22:00:00
6503,42.37,44.7654,2.3954,2.3954,2025-10-05 23:00:00
6504,46.87,47.7777,0.9077,0.9077,2025-10-06 00:00:00
6505,43.85,46.7844,2.9344,2.9344,2025-10-06 01:00:00
6506,43.29,42.3919,-0.8981,0.8981,2025-10-06 02:00:00
6507,40.3,41.0692,0.7692,0.7692,2025-10-06 03:00:00
6508,36.02,34.9007,-1.1193,1.1193,2025-10-06 04:00:00
6509,31.63,33.125,1.495,1.495,2025-10-06 05:00:00
6510,30.65,29.5202,-1.1298,1.1298,2025-10-06 06:00:00
6511,29.91,28.6927,-1.2173,1.2173,2025-10-06 07:00:00
6512,30.16,31.6937,1.5337,1.5337,2025-10-06 08:00:00
6513,31.96,32.1157,0.1557,0.1557,2025-10-06 09:00:00
6514,34.07,29.7512,-4.3188,4.3188,2025-10-06 10:00:00
6515,33.75,30.6111,-3.1389,3.1389,2025-10-06 11:00:00
6516,35.99,33.6218,-2.3682,2.3682,2025-10-06 12:00:00
6517,38.72,37.0126,-1.7074,1.7074,2025-10-06 13:00:00
6518,39.66,41.1961,1.5361,1.5361,2025-10-06 14:00:00
6519,41.22,42.2673,1.0473,1.0473,2025-10-06 15:00:00
6520,41.56,44.7232,3.1632,3.1632,2025-10-06 16:00:00
6521,46.28,48.662,2.382,2.382,2025-10-06 17:00:00
6522,50.79,53.9698,3.1798,3.1798,2025-10-06 18:00:00
6523,48.85,50.871,2.021,2.021,2025-10-06 19:00:00
6524,50.35,51.3742,1.0242,1.0242,2025-10-06 20:00:00
6525,51.77,55.0184,3.2484,3.2484,2025-10-06 21:00:00
6526,50.91,53.7085,2.7985,2.7985,2025-10-06 22:00:00
6527,45.32,46.7602,1.4402,1.4402,2025-10-06 23:00:00
6528,48.42,52.0977,3.6777,3.6777,2025-10-07 00:00:00
6529,46.34,40.9755,-5.3645,5.3645,2025-10-07 01:00:00
6530,38.11,37.8838,-0.2262,0.2262,2025-10-07 02:00:00
6531,36.28,36.0155,-0.2645,0.2645,2025-10-07 03:00:00
6532,38.91,42.2917,3.3817,3.3817,2025-10-07 04:00:00
6533,33.49,37.9185,4.4285,4.4285,2025-10-07 05:00:00
6534,26.72,23.5946,-3.1254,3.1254,2025-10-07 06:00:00
6535,27.77,31.7979,4.0279,4.0279,2025-10-07 07:00:00
6536,30.31,27.8814,-2.4286,2.4286,2025-10-07 08:00:00
6537,28.37,26.017,-2.353,2.353,2025-10-07 09:00:00
6538,31.24,31.1543,-0.0857,0.0857,2025-10-07 10:00:00
6539,33.94,33.6445,-0.2955,0.2955,2025-10-07 11:00:00
6540,39.59,36.194,-3.396,3.396,2025-10-07 12:00:00
6541,37.62,39.7447,2.1247,2.1247,2025-10-07 13:00:00
6542,43.61,45.8085,2.1985,2.1985,2025-10-07 14:00:00
6543,47.09,50.2251,3.1351,3.1351,2025-10-07 15:00:00
6544,49.52,48.9364,-0.5836,0.5836,2025-10-07 16:00:00
6545,48.72,49.121,0.401,0.401,2025-10-07 17:00:00
6546,44.68,45.1039,0.4239,0.4239,2025-10-07 18:00:00
6547,51.74,56.46,4.72,4.72,2025-10-07 19:00:00
6548,53.55,46.9644,-6.5856,6.5856,2025-10-07 20:00:00
6549,50.39,48.4976,-1.8924,1.8924,2025-10-07 21:00:00
6550,53.95,54.4639,0.5139,0.5139,2025-10-07 22:00:00
6551,50.15,47.9361,-2.2139,2.2139,2025-10-07 23:00:00
6552,47.34,47.1942,-0.1458,0.1458,2025-10-08 00:00:00
6553,46.22,46.4048,0.1848,0.1848,2025-10-08 01:00:00
6554,41.75,40.6058,-1.1442,1.1442,2025-10-08 02:00:00
6555,32.1,32.7612,0.6612,0.6612,2025-10-08 03:00:00
6556,34.67,36.7404,2.0704,2.0704,2025-10-08 04:00:00
6557,121.69,121.5993,-0.0907,0.0907,2025-10-08 05:00:00
6558,30.24,29.607,-0.633,0.633,2025-10-08 06:00:00
6559,30.7,30.7856,0.0856,0.0856,2025-10-08 07:00:00
6560,28.3,28.7814,0.4814,0.4814,2025-10-08 08:00:00
6561,35.72,31.8692,-3.8508,3.8508,2025-10-08 09:00:00
6562,36.46,38.1139,1.6539,1.6539,2025-10-08 10:00:00
6563,31.63,31.0025,-0.6275,0.6275,2025-10-08 11:00:00
6564,36.28,39.9338,3.6538,3.6538,2025-10-08 12:00:00
6565,36.63,38.6076,1.9776,1.9776,2025-10-08 13:00:00
6566,42.45,45.8752,3.4252,3.4252,2025-10-08 14:00:00
6567,160.47,158.4425,-2.0275,2.0275,2025-10-08 15:00:00
6568,47.94,47.5115,-0.4285,0.4285,2025-10-08 16:00:00
6569,48.82,46.2139,-2.6061,2.6061,2025-10-08 17:00:00
6570,56.91,55.647,-1.263,1.263,2025-10-08 18:00:00
6571,48.01,51.6403,3.6303,3.6303,2025-10-08 19:00:00
6572,46.64,50.8587,4.2187,4.2187,2025-10-08 20:00:00
6573,49.59,47.2197,-2.3703,2.3703,2025-10-08 21:00:00
6574,45.66,45.0143,-0.6457,0.6457,2025-10-08 22:00:00
6575,44.26,44.5695,0.3095,0.3095,2025-10-08 23:00:00
6576,43.39,45.354,1.964,1.964,2025-10-09 00:00:00
6577,41.18,37.2805,-3.8995,3.8995,2025-10-09 01:00:00
6578,38.51,35.0025,-3.5075,3.5075,2025-10-09 02:00:00
6579,39.6,41.3241,1.7241,1.7241,2025-10-09 03:00:00
6580,34.63,30.2574,-4.3726,4.3726,2025-10-09 04:00:00
6581,33.38,32.763,-0.617,0.617,2025-10-09 05:00:00
6582,34.47,35.3752,0.9052,0.9052,2025-10-09 06:00:00
6583,29.32,30.8592,1.5392,1.5392,2025-10-09 07:00:00
6584,30.24,30.3857,0.1457,0.1457,2025-10-09 08:00:00
6585,32.15,31.7356,-0.4144,0.4144,2025-10-09 09:00:00
6586,27.38,29.9914,2.6114,2.6114,2025-10-09 10:00:00
6587,27.86,29.073,1.213,1.213,2025-10-09 11:00:00
6588,36.76,35.6425,-1.1175,1.1175,2025-10-09 12:00:00
6589,39.54,40.1343,0.5943,0.5943,2025-10-09 13:00:00
6590,46.06,47.5179,1.4579,1.4579,2025-10-09 14:00:00
6591,43.88,48.6756,4.7956,4.7956,2025-10-09 15:00:00
6592,47.95,50.4158,2.4658,2.4658,2025-10-09 16:00:00
6593,47.48,51.0164,3.5364,3.5364,2025-10-09 17:00:00
6594,50.3,49.2735,-1.0265,1.0265,2025-10-09 18:00:00
6595,54.72,53.9095,-0.8105,0.8105,2025-10-09 19:00:00
6596,45.59,45.5016,-0.0884,0.0884,2025-10-09 20:00:00
6597,51.59,51.7311,0.1411,0.1411,2025-10-09 21:00:00
6598,54.9,52.8799,-2.0201,2.0201,2025-10-09 22:00:00
6599,48.67,52.3348,3.6648,3.6648,2025-10-09 23:00:00
6600,50.0,52.7084,2.7084,2.7084,2025-10-10 00:00:00
6601,41.89,41.6258,-0.2642,0.2642,2025-10-10 01:00:00
6602,40.8,42.9043,2.1043,2.1043,2025-10-10 02:00:00
6603,38.37,39.4272,1.0572,1.0572,2025-10-10 03:00:00
6604,30.33,32.6296,2.2996,2.2996,2025-10-10 04:00:00
6605,30.89,28.0292,-2.8608,2.8608,2025-10-10 05:00:00
6606,29.48,29.6158,0.1358,0.1358,2025-10-10 06:00:00
6607,33.27,33.6249,0.3549,0.3549,2025-10-10 07:00:00
6608,33.06,35.1191,2.0591,2.0591,2025-10-10 08:00:00
6609,32.03,30.9589,-1.0711,1.0711,2025-10-10 09:00:00
6610,34.28,28.5302,-5.7498,5.7498,2025-10-10 10:00:00
6611,33.4,31.1958,-2.2042,2.2042,2025-10-10 11:00:00
6612,38.88,39.2274,0.3474,0.3474,2025-10-10 12:00:00
6613,38.31,38.9697,0.6597,0.6597,2025-10-10 13:00:00
6614,41.02,45.7294,4.7094,4.7094,2025-10-10 14:00:00
6615,42.8,44.7569,1.9569,1.9569,2025-10-10 15:00:00
6616,47.59,48.2938,0.7038,0.7038,2025-10-10 16:00:00
6617,46.9,47.319,0.419,0.419,2025-10-10 17:00:00
6618,51.98,55.2405,3.2605,3.2605,2025-10-10 18:00:00
6619,47.71,46.7347,-0.9753,0.9753,2025-10-10 19:00:00
6620,48.13,48.2793,0.1493,0.1493,2025-10-10 20:00:00
6621,52.26,50.0369,-2.2231,2.2231,2025-10-10 21:00:00
6622,25.62,29.6673,4.0473,4.0473,2025-10-10 22:00:00
6623,46.81,48.2912,1.4812,1.4812,2025-10-10 23:00:00
6624,44.08,42.8112,-1.2688,1.2688,2025-10-11 00:00:00
6625,37.93,38.1439,0.2139,0.2139,2025-10-11 01:00:00
6626,36.36,38.1341,1.7741,1.7741,2025-10-11 02:00:00
6627,97.95,97.8232,-0.1268,0.1268,2025-10-11 03:00:00
6628,35.7,34.8638,-0.8362,0.8362,2025-10-11 04:00:00
6629,33.72,32.5843,-1.1357,1.1357,2025-10-11 05:00:00
6630,27.49,28.8374,1.3474,1.3474,2025-10-11 06:00:00
6631,30.27,29.8749,-0.3951,0.3951,2025-10-11 07:00:00
6632,24.48,23.8456,-0.6344,0.6344,2025-10-11 08:00:00
6633,24.93,22.0898,-2.8402,2.8402,2025-10-11 09:00:00
6634,64.09,64.7841,0.6941,0.6941,2025-10-11 10:00:00
6635,33.97,34.0169,0.0469,0.0469,2025-10-11 11:00:00
6636,29.7,29.3959,-0.3041,0.3041,2025-10-11 12:00:00
6637,33.95,34.9469,0.9969,0.9969,2025-10-11 13:00:00
6638,34.58,36.95,2.37,2.37,2025-10-11 14:00:00
6639,41.18,43.4339,2.2539,2.2539,2025-10-11 15:00:00
6640,40.92,42.8018,1.8818,1.8818,2025-10-11 16:00:00
6641,40.67,40.5683,-0.1017,0.1017,2025-10-11 17:00:00
6642,46.62,45.7025,-0.9175,0.9175,2025-10-11 18:00:00
6643,42.93,40.8202,-2.1098,2.1098,2025-10-11 19:00:00
6644,44.76,43.7771,-0.9829,0.9829,2025-10-11 20:00:00
6645,41.25,41.7991,0.5491,0.5491,2025-10-11 21:00:00
6646,41.96,40.4943,-1.4657,1.4657,2025-10-11 22:00:00
6647,44.37,45.1101,0.7401,0.7401,2025-10-11 23:00:00
6648,36.92,35.0064,-1.9136,1.9136,2025-10-12 00:00:00
6649,35.72,32.0675,-3.6525,3.6525,2025-10-12 01:00:00
6650,36.83,39.3785,2.5485,2.5485,2025-10-12 02:00:00
6651,32.89,32.204,-0.686,0.686,2025-10-12 03:00:00
6652,36.81,35.2174,-1.5926,1.5926,2025-10-12 04:00:00
6653,34.35,32.1154,-2.2346,2.2346,2025-10-12 05:00:00
6654,26.0,27.5576,1.5576,1.5576,2025-10-12 06:00:00
6655,28.57,32.5073,3.9373,3.9373,2025-10-12 07:00:00
6656,28.71,28.2023,-0.5077,0.5077,2025-10-12 08:00:00
6657,25.68,25.6411,-0.0389,0.0389,2025-10-12 09:00:00
6658,24.43,27.6091,3.1791,3.1791,2025-10-12 10:00:00
6659,29.73,25.7039,-4.0261,4.0261,2025-10-12 11:00:00
6660,31.4,36.8172,5.4172,5.4172,2025-10-12 12:00:00
6661,33.16,39.7703,6.6103,6.6103,2025-10-12 13:00:00
6662,37.94,31.6742,-6.2658,6.2658,2025-10-12 14:00:00
6663,37.54,37.7962,0.2562,0.2562,2025-10-12 15:00:00
6664,38.95,37.6526,-1.2974,1.2974,2025-10-12 16:00:00
6665,44.18,44.0181,-0.1619,0.1619,2025-10-12 17:00:00
6666,46.46,45.914,-0.546,0.546,2025-10-12 18:00:00
6667,43.55,46.0794,2.5294,2.5294,2025-10-12 19:00:00
6668,49.15,49.3686,0.2186,0.2186,2025-10-12 20:00:00
6669,42.07,40.2927,-1.7773,1.7773,2025-10-12 21:00:00
6670,44.05,44.1195,0.0695,0.0695,2025-10-12 22:00:00
6671,43.26,45.047,1.787,1.787,2025-10-12 23:00:00
6672,44.22,41.7607,-2.4593,2.4593,2025-10-13 00:00:00
6673,41.98,38.3644,-3.6156,3.6156,2025-10-13 01:00:00
6674,45.49,50.9719,5.4819,5.4819,2025-10-13 02:00:00
6675,36.09,34.9839,-1.1061,1.1061,2025-10-13 03:00:00
6676,41.91,42.0666,0.1566,0.1566,2025-10-13 04:00:00
6677,34.83,34.3355,-0.4945,0.4945,2025-10-13 05:00:00
6678,32.38,34.2502,1.8702,1.8702,2025-10-13 06:00:00
6679,32.34,37.272,4.932,4.932,2025-10-13 07:00:00
6680,37.13,39.0798,1.9498,1.9498,2025-10-13 08:00:00
6681,28.66,25.3641,-3.2959,3.2959,2025-10-13 09:00:00
6682,29.35,26.3897,-2.9603,2.9603,2025-10-13 10:00:00
6683,31.85,31.3526,-0.4974,0.4974,2025-10-13 11:00:00
6684,35.89,35.7194,-0.1706,0.1706,2025-10-13 12:00:00
6685,33.91,30.1051,-3.8049,3.8049,2025-10-13 13:00:00
6686,40.86,43.4084,2.5484,2.5484,2025-10-13 14:00:00
6687,47.63,45.4142,-2.2158,2.2158,2025-10-13 15:00:00
6688,46.19,50.4233,4.2333,4.2333,2025-10-13 16:00:00
6689,47.15,52.2016,5.0516,5.0516,2025-10-13 17:00:00
6690,47.92,47.7994,-0.1206,0.1206,2025-10-13 18:00:00
6691,52.71,54.3074,1.5974,1.5974,2025-10-13 19:00:00
6692,48.74,46.1601,-2.5799,2.5799,2025-10-13 20:00:00
6693,55.08,57.1392,2.0592,2.0592,2025-10-13 21:00:00
6694,54.3,53.5545,-0.7455,0.7455,2025-10-13 22:00:00
6695,48.52,46.3019,-2.2181,2.2181,2025-10-13 23:00:00
6696,45.75,45.5267,-0.2233,0.2233,2025-10-14 00:00:00
6697,45.95,45.2856,-0.6644,0.6644,2025-10-14 01:00:00
6698,43.52,43.2071,-0.3129,0.3129,2025-10-14 02:00:00
6699,36.18,39.0542,2.8742,2.8742,2025-10-14 03:00:00
6700,34.46,32.9967,-1.4633,1.4633,2025-10-14 04:00:00
6701,30.4,35.2376,4.8376,4.8376,2025-10-14 05:00:00
6702,33.14,30.3274,-2.8126,2.8126,2025-10-14 06:00:00
6703,32.79,37.3286,4.5386,4.5386,2025-10-14 07:00:00
6704,27.41,25.3687,-2.0413,2.0413,2025-10-14 08:00:00
6705,29.98,30.4775,0.4975,0.4975,2025-10-14 09:00:00
6706,28.75,28.0245,-0.7255,0.7255,2025-10-14 10:00:00
6707,31.46,31.1007,-0.3593,0.3593,2025-10-14 11:00:00
6708,37.16,39.6634,2.5034,2.5034,2025-10-14 12:00:00
6709,36.36,40.6096,4.2496,4.2496,2025-10-14 13:00:00
6710,40.03,43.5063,3.4763,3.4763,2025-10-14 14:00:00
6711,39.3,38.7879,-0.5121,0.5121,2025-10-14 15:00:00
6712,46.25,47.2106,0.9606,0.9606,2025-10-14 16:00:00
6713,47.74,46.2848,-1.4552,1.4552,2025-10-14 17:00:00
6714,47.62,45.6411,-1.9789,1.9789,2025-10-14 18:00:00
6715,49.97,47.6042,-2.3658,2.3658,2025-10-14 19:00:00
6716,51.23,50.6361,-0.5939,0.5939,2025-10-14 20:00:00
6717,48.4,49.524,1.124,1.124,2025-10-14 21:00:00
6718,45.75,41.4705,-4.2795,4.2795,2025-10-14 22:00:00
6719,19.57,19.9541,0.3841,0.3841,2025-10-14 23:00:00
6720,44.17,48.4601,4.2901,4.2901,2025-10-15 00:00:00
6721,43.1,46.4048,3.3048,3.3048,2025-10-15 01:00:00
6722,43.28,42.317,-0.963,0.963,2025-10-15 02:00:00
6723,46.99,43.9978,-2.9922,2.9922,2025-10-15 03:00:00
6724,32.64,34.2896,1.6496,1.6496,2025-10-15 04:00:00
6725,34.81,29.5164,-5.2936,5.2936,2025-10-15 05:00:00
6726,84.42,87.6954,3.2754,3.2754,2025-10-15 06:00:00
6727,29.75,29.716,-0.034,0.034,2025-10-15 07:00:00
6728,28.95,34.0283,5.0783,5.0783,2025-10-15 08:00:00
6729,28.28,24.4626,-3.8174,3.8174,2025-10-15 09:00:00
6730,31.99,34.7854,2.7954,2.7954,2025-10-15 10:00:00
6731,29.99,30.2387,0.2487,0.2487,2025-10-15 11:00:00
6732,38.12,37.7924,-0.3276,0.3276,2025-10-15 12:00:00
6733,38.3,35.3754,-2.9246,2.9246,2025-10-15 13:00:00
6734,41.81,43.7994,1.9894,1.9894,2025-10-15 14:00:00
6735,42.18,44.3703,2.1903,2.1903,2025-10-15 15:00:00
6736,44.83,49.7928,4.9628,4.9628,2025-10-15 16:00:00
6737,48.54,51.5601,3.0201,3.0201,2025-10-15 17:00:00
6738,46.5,45.5153,-0.9847,0.9847,2025-10-15 18:00:00
6739,49.52,47.5103,-2.0097,2.0097,2025-10-15 19:00:00
6740,48.6,45.6788,-2.9212,2.9212,2025-10-15 20:00:00
6741,48.19,52.3731,4.1831,4.1831,2025-10-15 21:00:00
6742,44.14,42.6946,-1.4454,1.4454,2025-10-15 22:00:00
6743,124.94,129.1406,4.2006,4.2006,2025-10-15 23:00:00
6744,44.01,45.8227,1.8127,1.8127,2025-10-16 00:00:00
6745,46.22,47.5448,1.3248,1.3248,2025-10-16 01:00:00
6746,43.39,43.1228,-0.2672,0.2672,2025-10-16 02:00:00
6747,34.92,37.0717,2.1517,2.1517,2025-10-16 03:00:00
6748,33.0,33.4613,0.4613,0.4613,2025-10-16 04:00:00
6749,40.05,39.627,-0.423,0.423,2025-10-16 05:00:00
6750,36.44,38.68,2.24,2.24,2025-10-16 06:00:00
6751,30.98,31.1201,0.1401,0.1401,2025-10-16 07:00:00
6752,31.37,29.8742,-1.4958,1.4958,2025-10-16 08:00:00
6753,29.49,31.4896,1.9996,1.9996,2025-10-16 09:00:00
6754,33.14,33.48,0.34,0.34,2025-10-16 10:00:00
6755,31.86,33.5823,1.7223,1.7223,2025-10-16 11:00:00
6756,30.64,30.0054,-0.6346,0.6346,2025-10-16 12:00:00
6757,34.83,32.3072,-2.5228,2.5228,2025-10-16 13:00:00
6758,40.77,45.6077,4.8377,4.8377,2025-10-16 14:00:00
6759,40.48,44.8465,4.3665,4.3665,2025-10-16 15:00:00
6760,45.55,48.2595,2.7095,2.7095,2025-10-16 16:00:00
6761,45.11,44.6405,-0.4695,0.4695,2025-10-16 17:00:00
6762,47.43,47.1792,-0.2508,0.2508,2025-10-16 18:00:00
6763,52.51,56.4658,3.9558,3.9558,2025-10-16 19:00:00
6764,51.34,50.9554,-0.3846,0.3846,2025-10-16 20:00:00
6765,50.36,49.2786,-1.0814,1.0814,2025-10-16 21:00:00
6766,51.58,56.7606,5.1806,5.1806,2025-10-16 22:00:00
6767,48.99,49.3708,0.3808,0.3808,2025-10-16 23:00:00
6768,49.31,54.2311,4.9211,4.9211,2025-10-17 00:00:00
6769,42.13,39.134,-2.996,2.996,2025-10-17 01:00:00
6770,39.62,41.4155,1.7955,1.7955,2025-10-17 02:00:00
6771,34.85,40.5277,5.6777,5.6777,2025-10-17 03:00:00
6772,34.62,35.1944,0.5744,0.5744,2025-10-17 04:00:00
6773,36.03,35.87,-0.16,0.16,2025-10-17 05:00:00
6774,35.28,32.8606,-2.4194,2.4194,2025-10-17 06:00:00
6775,33.43,36.6359,3.2059,3.2059,2025-10-17 07:00:00
6776,26.2,24.7747,-1.4253,1.4253,2025-10-17 08:00:00
6777,33.74,34.003,0.263,0.263,2025-10-17 09:00:00
6778,27.43,24.8437,-2.5863,2.5863,2025-10-17 10:00:00
6779,35.86,40.2522,4.3922,4.3922,2025-10-17 11:00:00
6780,34.77,38.1572,3.3872,3.3872,2025-10-17 12:00:00
6781,39.86,40.281,0.421,0.421,2025-10-17 13:00:00
6782,37.36,34.9746,-2.3854,2.3854,2025-10-17 14:00:00
6783,133.35,137.6898,4.3398,4.3398,2025-10-17 15:00:00
6784,42.03,41.6152,-0.4148,0.4148,2025-10-17 16:00:00
6785,46.09,43.827,-2.263,2.263,2025-10-17 17:00:00
6786,46.86,42.9547,-3.9053,3.9053,2025-10-17 18:00:00
6787,45.96,44.8451,-1.1149,1.1149,2025-10-17 19:00:00
6788,50.93,47.7934,-3.1366,3.1366,2025-10-17 20:00:00
6789,54.86,53.8029,-1.0571,1.0571,2025-10-17 21:00:00
6790,56.02,58.381,2.361,2.361,2025-10-17 22:00:00
6791,48.0,47.5615,-0.4385,0.4385,2025-10-17 23:00:00
6792,44.45,45.8392,1.3892,1.3892,2025-10-18 00:00:00
6793,39.82,38.5117,-1.3083,1.3083,2025-10-18 01:00:00
6794,37.9,38.5629,0.6629,0.6629,2025-10-18 02:00:00
6795,33.21,38.5123,5.3023,5.3023,2025-10-18 03:00:00
6796,32.14,31.7688,-0.3712,0.3712,2025-10-18 04:00:00
6797,133.75,135.2111,1.4611,1.4611,2025-10-18 05:00:00
6798,26.55,23.1362,-3.4138,3.4138,2025-10-18 06:00:00
6799,26.8,31.1003,4.3003,4.3003,2025-10-18 07:00:00
6800,104.05,103.357,-0.693,0.693,2025-10-18 08:00:00
6801,29.06,32.1863,3.1263,3.1263,2025-10-18 09:00:00
6802,25.33,25.522,0.192,0.192,2025-10-18 10:00:00
6803,29.46,31.4889,2.0289,2.0289,2025-10-18 11:00:00
6804,36.44,38.6175,2.1775,2.1775,2025-10-18 12:00:00
6805,36.98,36.3489,-0.6311,0.6311,2025-10-18 13:00:00
6806,40.03,43.2598,3.2298,3.2298,2025-10-18 14:00:00
6807,39.31,37.9125,-1.3975,1.3975,2025-10-18 15:00:00
6808,42.46,44.9048,2.4448,2.4448,2025-10-18 16:00:00
6809,46.23,45.7545,-0.4755,0.4755,2025-10-18 17:00:00
6810,49.22,50.5939,1.3739,1.3739,2025-10-18 18:00:00
6811,41.44,40.785,-0.655,0.655,2025-10-18 19:00:00
6812,43.37,43.9949,0.6249,0.6249,2025-10-18 20:00:00
6813,49.59,47.4033,-2.1867,2.1867,2025-10-18 21:00:00
6814,44.62,45.7389,1.1189,1.1189,2025-10-18 22:00:00
6815,42.05,42.6605,0.6105,0.6105,2025-10-18 23:00:00
6816,38.49,37.6396,-0.8504,0.8504,2025-10-19 00:00:00
6817,37.82,38.1824,0.3624,0.3624,2025-10-19 01:00:00
6818,33.12,33.955,0.835,0.835,2025-10-19 02:00:00
6819,39.26,38.2191,-1.0409,1.0409,2025-10-19 03:00:00
6820,31.57,31.7481,0.1781,0.1781,2025-10-19 04:00:00
6821,29.41,27.3961,-2.0139,2.0139,2025-10-19 05:00:00
6822,29.43,35.7943,6.3643,6.3643,2025-10-19 06:00:00
6823,29.37,32.5178,3.1478,3.1478,2025-10-19 07:00:00
6824,28.99,30.1727,1.1827,1.1827,2025-10-19 08:00:00
6825,29.65,33.0803,3.4303,3.4303,2025-10-19 09:00:00
6826,26.38,21.9319,-4.4481,4.4481,2025-10-19 10:00:00
6827,28.81,22.9158,-5.8942,5.8942,2025-10-19 11:00:00
6828,33.54,33.0418,-0.4982,0.4982,2025-10-19 12:00:00
6829,32.71,29.7636,-2.9464,2.9464,2025-10-19 13:00:00
6830,36.61,36.5185,-0.0915,0.0915,2025-10-19 14:00:00
6831,40.21,41.2241,1.0141,1.0141,2025-10-19 15:00:00
6832,43.58,46.381,2.801,2.801,2025-10-19 16:00:00
6833,39.25,36.9043,-2.3457,2.3457,2025-10-19 17:00:00
6834,47.07,48.5691,1.4991,1.4991,2025-10-19 18:00:00
6835,45.7,46.236,0.536,0.536,2025-10-19 19:00:00
6836,48.39,49.7588,1.3688,1.3688,2025-10-19 20:00:00
6837,48.22,47.4206,-0.7994,0.7994,2025-10-19 21:00:00
6838,49.3,53.2578,3.9578,3.9578,2025-10-19 22:00:00
6839,47.08,47.3212,0.2412,0.2412,2025-10-19 23:00:00
6840,48.95,53.8855,4.9355,4.9355,2025-10-20 00:00:00
6841,46.78,45.304,-1.476,1.476,2025-10-20 01:00:00
6842,41.31,43.6671,2.3571,2.3571,2025-10-20 02:00:00
6843,38.08,38.4308,0.3508,0.3508,2025-10-20 03:00:00
6844,37.77,37.4506,-0.3194,0.3194,2025-10-20 04:00:00
6845,35.34,37.4208,2.0808,2.0808,2025-10-20 05:00:00
