timestamp,actual_price,forecast_price,residual_usd,residual_usd_per_mwh,absolute_error_usd,absolute_error_usd_per_mwh,hour_of_day,hour
2025-10-02 06:00:00+00:00,31.65,28.16,-3.49,-3.49,3.49,3.49,6,6
2025-10-02 07:00:00+00:00,96.04,94.0,-2.04,-2.04,2.04,2.04,7,7
2025-10-02 08:00:00+00:00,34.97,38.87,3.9,3.9,3.9,3.9,8,8
2025-10-02 09:00:00+00:00,31.59,31.73,0.14,0.14,0.14,0.14,9,9
2025-10-02 10:00:00+00:00,35.91,41.14,5.23,5.23,5.23,5.23,10,10
2025-10-02 11:00:00+00:00,33.27,33.53,0.26,0.26,0.26,0.26,11,11
2025-10-02 12:00:00+00:00,33.79,34.2,0.41,0.41,0.41,0.41,12,12
2025-10-02 13:00:00+00:00,39.07,41.17,2.1,2.1,2.1,2.1,13,13
2025-10-02 14:00:00+00:00,40.45,34.27,-6.18,-6.18,6.18,6.18,14,14
2025-10-02 15:00:00+00:00,40.63,41.64,1.01,1.01,1.01,1.01,15,15
2025-10-02 16:00:00+00:00,49.66,50.04,0.38,0.38,0.38,0.38,16,16
2025-10-02 17:00:00+00:00,46.5,50.72,4.22,4.22,4.22,4.22,17,17
2025-10-02 18:00:00+00:00,45.05,47.96,2.91,2.91,2.91,2.91,18,18
2025-10-02 19:00:00+00:00,53.97,51.64,-2.33,-2.33,2.33,2.33,19,19
2025-10-02 20:00:00+00:00,49.73,53.34,3.61,3.61,3.61,3.61,20,20
2025-10-02 21:00:00+00:00,49.13,48.97,-0.16,-0.16,0.16,0.16,21,21
2025-10-02 22:00:00+00:00,45.23,43.47,-1.76,-1.76,1.76,1.76,22,22
2025-10-02 23:00:00+00:00,52.41,53.4,0.99,0.99,0.99,0.99,23,23
2025-10-03 00:00:00+00:00,42.76,42.75,-0.01,-0.01,0.01,0.01,0,0
2025-10-03 01:00:00+00:00,43.71,48.06,4.35,4.35,4.35,4.35,1,1
2025-10-03 02:00:00+00:00,43.26,44.61,1.35,1.35,1.35,1.35,2,2
2025-10-03 03:00:00+00:00,39.45,40.46,1.01,1.01,1.01,1.01,3,3
2025-10-03 04:00:00+00:00,35.83,38.58,2.75,2.75,2.75,2.75,4,4
2025-10-03 05:00:00+00:00,29.65,32.88,3.23,3.23,3.23,3.23,5,5
2025-10-03 06:00:00+00:00,30.3,32.76,2.46,2.46,2.46,2.46,6,6
2025-10-03 07:00:00+00:00,31.79,35.84,4.05,4.05,4.05,4.05,7,7
2025-10-03 08:00:00+00:00,29.01,31.03,2.02,2.02,2.02,2.02,8,8
2025-10-03 09:00:00+00:00,31.83,32.75,0.92,0.92,0.92,0.92,9,9
2025-10-03 10:00:00+00:00,34.02,37.62,3.6,3.6,3.6,3.6,10,10
2025-10-03 11:00:00+00:00,36.32,36.59,0.27,0.27,0.27,0.27,11,11
2025-10-03 12:00:00+00:00,32.91,33.49,0.58,0.58,0.58,0.58,12,12
2025-10-03 13:00:00+00:00,43.88,48.68,4.8,4.8,4.8,4.8,13,13
2025-10-03 14:00:00+00:00,42.9,47.45,4.55,4.55,4.55,4.55,14,14
2025-10-03 15:00:00+00:00,43.56,44.04,0.48,0.48,0.48,0.48,15,15
2025-10-03 16:00:00+00:00,48.7,48.07,-0.63,-0.63,0.63,0.63,16,16
2025-10-03 17:00:00+00:00,53.96,58.12,4.16,4.16,4.16,4.16,17,17
2025-10-03 18:00:00+00:00,46.04,48.54,2.5,2.5,2.5,2.5,18,18
2025-10-03 19:00:00+00:00,50.08,51.37,1.29,1.29,1.29,1.29,19,19
2025-10-03 20:00:00+00:00,45.03,44.73,-0.3,-0.3,0.3,0.3,20,20
2025-10-03 21:00:00+00:00,51.12,52.45,1.33,1.33,1.33,1.33,21,21
2025-10-03 22:00:00+00:00,50.55,51.0,0.45,0.45,0.45,0.45,22,22
2025-10-03 23:00:00+00:00,47.95,46.79,-1.16,-1.16,1.16,1.16,23,23
2025-10-04 00:00:00+00:00,40.33,41.15,0.82,0.82,0.82,0.82,0,0
2025-10-04 01:00:00+00:00,34.44,35.6,1.16,1.16,1.16,1.16,1,1
2025-10-04 02:00:00+00:00,37.9,37.46,-0.44,-0.44,0.44,0.44,2,2
2025-10-04 03:00:00+00:00,38.02,40.78,2.76,2.76,2.76,2.76,3,3
2025-10-04 04:00:00+00:00,30.49,34.21,3.72,3.72,3.72,3.72,4,4
2025-10-04 05:00:00+00:00,31.0,33.92,2.92,2.92,2.92,2.92,5,5
2025-10-04 06:00:00+00:00,24.39,24.2,-0.19,-0.19,0.19,0.19,6,6
2025-10-04 07:00:00+00:00,28.45,30.84,2.39,2.39,2.39,2.39,7,7
2025-10-04 08:00:00+00:00,25.99,26.68,0.69,0.69,0.69,0.69,8,8
2025-10-04 09:00:00+00:00,25.41,22.82,-2.59,-2.59,2.59,2.59,9,9
2025-10-04 10:00:00+00:00,26.41,28.59,2.18,2.18,2.18,2.18,10,10
2025-10-04 11:00:00+00:00,28.92,29.79,0.87,0.87,0.87,0.87,11,11
2025-10-04 12:00:00+00:00,32.93,39.91,6.98,6.98,6.98,6.98,12,12
2025-10-04 13:00:00+00:00,31.1,35.24,4.14,4.14,4.14,4.14,13,13
2025-10-04 14:00:00+00:00,35.98,38.26,2.28,2.28,2.28,2.28,14,14
2025-10-04 15:00:00+00:00,10.84,11.96,1.12,1.12,1.12,1.12,15,15
2025-10-04 16:00:00+00:00,39.22,40.13,0.91,0.91,0.91,0.91,16,16
2025-10-04 17:00:00+00:00,48.53,46.52,-2.01,-2.01,2.01,2.01,17,17
2025-10-04 18:00:00+00:00,43.5,39.65,-3.85,-3.85,3.85,3.85,18,18
2025-10-04 19:00:00+00:00,44.96,43.28,-1.68,-1.68,1.68,1.68,19,19
2025-10-04 20:00:00+00:00,44.52,44.9,0.38,0.38,0.38,0.38,20,20
2025-10-04 21:00:00+00:00,97.41,92.65,-4.76,-4.76,4.76,4.76,21,21
2025-10-04 22:00:00+00:00,47.01,46.15,-0.86,-0.86,0.86,0.86,22,22
2025-10-04 23:00:00+00:00,41.7,41.58,-0.12,-0.12,0.12,0.12,23,23
2025-10-05 00:00:00+00:00,44.73,44.69,-0.04,-0.04,0.04,0.04,0,0
2025-10-05 01:00:00+00:00,40.05,38.9,-1.15,-1.15,1.15,1.15,1,1
2025-10-05 02:00:00+00:00,37.6,37.25,-0.35,-0.35,0.35,0.35,2,2
2025-10-05 03:00:00+00:00,33.51,38.32,4.81,4.81,4.81,4.81,3,3
2025-10-05 04:00:00+00:00,30.09,32.25,2.16,2.16,2.16,2.16,4,4
2025-10-05 05:00:00+00:00,30.73,29.83,-0.9,-0.9,0.9,0.9,5,5
2025-10-05 06:00:00+00:00,26.94,27.27,0.33,0.33,0.33,0.33,6,6
2025-10-05 07:00:00+00:00,31.84,32.27,0.43,0.43,0.43,0.43,7,7
2025-10-05 08:00:00+00:00,23.79,22.37,-1.42,-1.42,1.42,1.42,8,8
2025-10-05 09:00:00+00:00,31.14,29.72,-1.42,-1.42,1.42,1.42,9,9
2025-10-05 10:00:00+00:00,28.02,31.05,3.03,3.03,3.03,3.03,10,10
2025-10-05 11:00:00+00:00,30.64,30.09,-0.55,-0.55,0.55,0.55,11,11
2025-10-05 12:00:00+00:00,34.04,31.8,-2.24,-2.24,2.24,2.24,12,12
2025-10-05 13:00:00+00:00,32.8,33.19,0.39,0.39,0.39,0.39,13,13
2025-10-05 14:00:00+00:00,39.12,39.92,0.8,0.8,0.8,0.8,14,14
2025-10-05 15:00:00+00:00,151.44,147.01,-4.43,-4.43,4.43,4.43,15,15
2025-10-05 16:00:00+00:00,40.16,40.56,0.4,0.4,0.4,0.4,16,16
2025-10-05 17:00:00+00:00,41.72,44.39,2.67,2.67,2.67,2.67,17,17
2025-10-05 18:00:00+00:00,42.49,44.12,1.63,1.63,1.63,1.63,18,18
2025-10-05 19:00:00+00:00,46.08,52.15,6.07,6.07,6.07,6.07,19,19
2025-10-05 20:00:00+00:00,47.92,51.55,3.63,3.63,3.63,3.63,20,20
2025-10-05 21:00:00+00:00,48.38,52.5,4.12,4.12,4.12,4.12,21,21
2025-10-05 22:00:00+00:00,46.22,53.72,7.5,7.5,7.5,7.5,22,22
2025-10-05 23:00:00+00:00,42.37,44.77,2.4,2.4,2.4,2.4,23,23
2025-10-06 00:00:00+00:00,46.87,47.78,0.91,0.91,0.91,0.91,0,0
2025-10-06 01:00:00+00:00,43.85,46.78,2.93,2.93,2.93,2.93,1,1
2025-10-06 02:00:00+00:00,43.29,42.39,-0.9,-0.9,0.9,0.9,2,2
2025-10-06 03:00:00+00:00,40.3,41.07,0.77,0.77,0.77,0.77,3,3
2025-10-06 04:00:00+00:00,36.02,34.9,-1.12,-1.12,1.12,1.12,4,4
2025-10-06 05:00:00+00:00,31.63,33.12,1.49,1.49,1.49,1.49,5,5
2025-10-06 06:00:00+00:00,30.65,29.52,-1.13,-1.13,1.13,1.13,6,6
2025-10-06 07:00:00+00:00,29.91,28.69,-1.22,-1.22,1.22,1.22,7,7
2025-10-06 08:00:00+00:00,30.16,31.69,1.53,1.53,1.53,1.53,8,8
2025-10-06 09:00:00+00:00,31.96,32.12,0.16,0.16,0.16,0.16,9,9
2025-10-06 10:00:00+00:00,34.07,29.75,-4.32,-4.32,4.32,4.32,10,10
2025-10-06 11:00:00+00:00,33.75,30.61,-3.14,-3.14,3.14,3.14,11,11
2025-10-06 12:00:00+00:00,35.99,33.62,-2.37,-2.37,2.37,2.37,12,12
2025-10-06 13:00:00+00:00,38.72,37.01,-1.71,-1.71,1.71,1.71,13,13
2025-10-06 14:00:00+00:00,39.66,41.2,1.54,1.54,1.54,1.54,14,14
2025-10-06 15:00:00+00:00,41.22,42.27,1.05,1.05,1.05,1.05,15,15
2025-10-06 16:00:00+00:00,41.56,44.72,3.16,3.16,3.16,3.16,16,16
2025-10-06 17:00:00+00:00,46.28,48.66,2.38,2.38,2.38,2.38,17,17
2025-10-06 18:00:00+00:00,50.79,53.97,3.18,3.18,3.18,3.18,18,18
2025-10-06 19:00:00+00:00,48.85,50.87,2.02,2.02,2.02,2.02,19,19
2025-10-06 20:00:00+00:00,50.35,51.37,1.02,1.02,1.02,1.02,20,20
2025-10-06 21:00:00+00:00,51.77,55.02,3.25,3.25,3.25,3.25,21,21
2025-10-06 22:00:00+00:00,50.91,53.71,2.8,2.8,2.8,2.8,22,22
2025-10-06 23:00:00+00:00,45.32,46.76,1.44,1.44,1.44,1.44,23,23
2025-10-07 00:00:00+00:00,48.42,52.1,3.68,3.68,3.68,3.68,0,0
2025-10-07 01:00:00+00:00,46.34,40.98,-5.36,-5.36,5.36,5.36,1,1
2025-10-07 02:00:00+00:00,38.11,37.88,-0.23,-0.23,0.23,0.23,2,2
2025-10-07 03:00:00+00:00,36.28,36.02,-0.26,-0.26,0.26,0.26,3,3
2025-10-07 04:00:00+00:00,38.91,42.29,3.38,3.38,3.38,3.38,4,4
2025-10-07 05:00:00+00:00,33.49,37.92,4.43,4.43,4.43,4.43,5,5
2025-10-07 06:00:00+00:00,26.72,23.59,-3.13,-3.13,3.13,3.13,6,6
2025-10-07 07:00:00+00:00,27.77,31.8,4.03,4.03,4.03,4.03,7,7
2025-10-07 08:00:00+00:00,30.31,27.88,-2.43,-2.43,2.43,2.43,8,8
2025-10-07 09:00:00+00:00,28.37,26.02,-2.35,-2.35,2.35,2.35,9,9
2025-10-07 10:00:00+00:00,31.24,31.15,-0.09,-0.09,0.09,0.09,10,10
2025-10-07 11:00:00+00:00,33.94,33.64,-0.3,-0.3,0.3,0.3,11,11
2025-10-07 12:00:00+00:00,39.59,36.19,-3.4,-3.4,3.4,3.4,12,12
2025-10-07 13:00:00+00:00,37.62,39.74,2.12,2.12,2.12,2.12,13,13
2025-10-07 14:00:00+00:00,43.61,45.81,2.2,2.2,2.2,2.2,14,14
2025-10-07 15:00:00+00:00,47.09,50.23,3.14,3.14,3.14,3.14,15,15
2025-10-07 16:00:00+00:00,49.52,48.94,-0.58,-0.58,0.58,0.58,16,16
2025-10-07 17:00:00+00:00,48.72,49.12,0.4,0.4,0.4,0.4,17,17
2025-10-07 18:00:00+00:00,44.68,45.1,0.42,0.42,0.42,0.42,18,18
2025-10-07 19:00:00+00:00,51.74,56.46,4.72,4.72,4.72,4.72,19,19
2025-10-07 20:00:00+00:00,53.55,46.96,-6.59,-6.59,6.59,6.59,20,20
2025-10-07 21:00:00+00:00,50.39,48.5,-1.89,-1.89,1.89,1.89,21,21
2025-10-07 22:00:00+00:00,53.95,54.46,0.51,0.51,0.51,0.51,22,22
2025-10-07 23:00:00+00:00,50.15,47.94,-2.21,-2.21,2.21,2.21,23,23
2025-10-08 00:00:00+00:00,47.34,47.19,-0.15,-0.15,0.15,0.15,0,0
2025-10-08 01:00:00+00:00,46.22,46.4,0.18,0.18,0.18,0.18,1,1
2025-10-08 02:00:00+00:00,41.75,40.61,-1.14,-1.14,1.14,1.14,2,2
2025-10-08 03:00:00+00:00,32.1,32.76,0.66,0.66,0.66,0.66,3,3
2025-10-08 04:00:00+00:00,34.67,36.74,2.07,2.07,2.07,2.07,4,4
2025-10-08 05:00:00+00:00,121.69,121.6,-0.09,-0.09,0.09,0.09,5,5
2025-10-08 06:00:00+00:00,30.24,29.61,-0.63,-0.63,0.63,0.63,6,6
2025-10-08 07:00:00+00:00,30.7,30.79,0.09,0.09,0.09,0.09,7,7
2025-10-08 08:00:00+00:00,28.3,28.78,0.48,0.48,0.48,0.48,8,8
2025-10-08 09:00:00+00:00,35.72,31.87,-3.85,-3.85,3.85,3.85,9,9
2025-10-08 10:00:00+00:00,36.46,38.11,1.65,1.65,1.65,1.65,10,10
2025-10-08 11:00:00+00:00,31.63,31.0,-0.63,-0.63,0.63,0.63,11,11
2025-10-08 12:00:00+00:00,36.28,39.93,3.65,3.65,3.65,3.65,12,12
2025-10-08 13:00:00+00:00,36.63,38.61,1.98,1.98,1.98,1.98,13,13
2025-10-08 14:00:00+00:00,42.45,45.88,3.43,3.43,3.43,3.43,14,14
2025-10-08 15:00:00+00:00,160.47,158.44,-2.03,-2.03,2.03,2.03,15,15
2025-10-08 16:00:00+00:00,47.94,47.51,-0.43,-0.43,0.43,0.43,16,16
2025-10-08 17:00:00+00:00,48.82,46.21,-2.61,-2.61,2.61,2.61,17,17
2025-10-08 18:00:00+00:00,56.91,55.65,-1.26,-1.26,1.26,1.26,18,18
2025-10-08 19:00:00+00:00,48.01,51.64,3.63,3.63,3.63,3.63,19,19
2025-10-08 20:00:00+00:00,46.64,50.86,4.22,4.22,4.22,4.22,20,20
2025-10-08 21:00:00+00:00,49.59,47.22,-2.37,-2.37,2.37,2.37,21,21
2025-10-08 22:00:00+00:00,45.66,45.01,-0.65,-0.65,0.65,0.65,22,22
2025-10-08 23:00:00+00:00,44.26,44.57,0.31,0.31,0.31,0.31,23,23
2025-10-09 00:00:00+00:00,43.39,45.35,1.96,1.96,1.96,1.96,0,0
2025-10-09 01:00:00+00:00,41.18,37.28,-3.9,-3.9,3.9,3.9,1,1
2025-10-09 02:00:00+00:00,38.51,35.0,-3.51,-3.51,3.51,3.51,2,2
2025-10-09 03:00:00+00:00,39.6,41.32,1.72,1.72,1.72,1.72,3,3
2025-10-09 04:00:00+00:00,34.63,30.26,-4.37,-4.37,4.37,4.37,4,4
2025-10-09 05:00:00+00:00,33.38,32.76,-0.62,-0.62,0.62,0.62,5,5
2025-10-09 06:00:00+00:00,34.47,35.38,0.91,0.91,0.91,0.91,6,6
2025-10-09 07:00:00+00:00,29.32,30.86,1.54,1.54,1.54,1.54,7,7
2025-10-09 08:00:00+00:00,30.24,30.39,0.15,0.15,0.15,0.15,8,8
2025-10-09 09:00:00+00:00,32.15,31.74,-0.41,-0.41,0.41,0.41,9,9
2025-10-09 10:00:00+00:00,27.38,29.99,2.61,2.61,2.61,2.61,10,10
2025-10-09 11:00:00+00:00,27.86,29.07,1.21,1.21,1.21,1.21,11,11
2025-10-09 12:00:00+00:00,36.76,35.64,-1.12,-1.12,1.12,1.12,12,12
2025-10-09 13:00:00+00:00,39.54,40.13,0.59,0.59,0.59,0.59,13,13
2025-10-09 14:00:00+00:00,46.06,47.52,1.46,1.46,1.46,1.46,14,14
2025-10-09 15:00:00+00:00,43.88,48.68,4.8,4.8,4.8,4.8,15,15
2025-10-09 16:00:00+00:00,47.95,50.42,2.47,2.47,2.47,2.47,16,16
2025-10-09 17:00:00+00:00,47.48,51.02,3.54,3.54,3.54,3.54,17,17
2025-10-09 18:00:00+00:00,50.3,49.27,-1.03,-1.03,1.03,1.03,18,18
2025-10-09 19:00:00+00:00,54.72,53.91,-0.81,-0.81,0.81,0.81,19,19
2025-10-09 20:00:00+00:00,45.59,45.5,-0.09,-0.09,0.09,0.09,20,20
2025-10-09 21:00:00+00:00,51.59,51.73,0.14,0.14,0.14,0.14,21,21
2025-10-09 22:00:00+00:00,54.9,52.88,-2.02,-2.02,2.02,2.02,22,22
2025-10-09 23:00:00+00:00,48.67,52.33,3.66,3.66,3.66,3.66,23,23
2025-10-10 00:00:00+00:00,50.0,52.71,2.71,2.71,2.71,2.71,0,0
2025-10-10 01:00:00+00:00,41.89,41.63,-0.26,-0.26,0.26,0.26,1,1
2025-10-10 02:00:00+00:00,40.8,42.9,2.1,2.1,2.1,2.1,2,2
2025-10-10 03:00:00+00:00,38.37,39.43,1.06,1.06,1.06,1.06,3,3
2025-10-10 04:00:00+00:00,30.33,32.63,2.3,2.3,2.3,2.3,4,4
2025-10-10 05:00:00+00:00,30.89,28.03,-2.86,-2.86,2.86,2.86,5,5
2025-10-10 06:00:00+00:00,29.48,29.62,0.14,0.14,0.14,0.14,6,6
2025-10-10 07:00:00+00:00,33.27,33.62,0.35,0.35,0.35,0.35,7,7
2025-10-10 08:00:00+00:00,33.06,35.12,2.06,2.06,2.06,2.06,8,8
2025-10-10 09:00:00+00:00,32.03,30.96,-1.07,-1.07,1.07,1.07,9,9
2025-10-10 10:00:00+00:00,34.28,28.53,-5.75,-5.75,5.75,5.75,10,10
2025-10-10 11:00:00+00:00,33.4,31.2,-2.2,-2.2,2.2,2.2,11,11
2025-10-10 12:00:00+00:00,38.88,39.23,0.35,0.35,0.35,0.35,12,12
2025-10-10 13:00:00+00:00,38.31,38.97,0.66,0.66,0.66,0.66,13,13
2025-10-10 14:00:00+00:00,41.02,45.73,4.71,4.71,4.71,4.71,14,14
2025-10-10 15:00:00+00:00,42.8,44.76,1.96,1.96,1.96,1.96,15,15
2025-10-10 16:00:00+00:00,47.59,48.29,0.7,0.7,0.7,0.7,16,16
2025-10-10 17:00:00+00:00,46.9,47.32,0.42,0.42,0.42,0.42,17,17
2025-10-10 18:00:00+00:00,51.98,55.24,3.26,3.26,3.26,3.26,18,18
2025-10-10 19:00:00+00:00,47.71,46.73,-0.98,-0.98,0.98,0.98,19,19
2025-10-10 20:00:00+00:00,48.13,48.28,0.15,0.15,0.15,0.15,20,20
2025-10-10 21:00:00+00:00,52.26,50.04,-2.22,-2.22,2.22,2.22,21,21
2025-10-10 22:00:00+00:00,25.62,29.67,4.05,4.05,4.05,4.05,22,22
2025-10-10 23:00:00+00:00,46.81,48.29,1.48,1.48,1.48,1.48,23,23
2025-10-11 00:00:00+00:00,44.08,42.81,-1.27,-1.27,1.27,1.27,0,0
2025-10-11 01:00:00+00:00,37.93,38.14,0.21,0.21,0.21,0.21,1,1
2025-10-11 02:00:00+00:00,36.36,38.13,1.77,1.77,1.77,1.77,2,2
2025-10-11 03:00:00+00:00,97.95,97.82,-0.13,-0.13,0.13,0.13,3,3
2025-10-11 04:00:00+00:00,35.7,34.86,-0.84,-0.84,0.84,0.84,4,4
2025-10-11 05:00:00+00:00,33.72,32.58,-1.14,-1.14,1.14,1.14,5,5
2025-10-11 06:00:00+00:00,27.49,28.84,1.35,1.35,1.35,1.35,6,6
2025-10-11 07:00:00+00:00,30.27,29.87,-0.4,-0.4,0.4,0.4,7,7
2025-10-11 08:00:00+00:00,24.48,23.85,-0.63,-0.63,0.63,0.63,8,8
2025-10-11 09:00:00+00:00,24.93,22.09,-2.84,-2.84,2.84,2.84,9,9
2025-10-11 10:00:00+00:00,64.09,64.78,0.69,0.69,0.69,0.69,10,10
2025-10-11 11:00:00+00:00,33.97,34.02,0.05,0.05,0.05,0.05,11,11
2025-10-11 12:00:00+00:00,29.7,29.4,-0.3,-0.3,0.3,0.3,12,12
2025-10-11 13:00:00+00:00,33.95,34.95,1.0,1.0,1.0,1.0,13,13
2025-10-11 14:00:00+00:00,34.58,36.95,2.37,2.37,2.37,2.37,14,14
2025-10-11 15:00:00+00:00,41.18,43.43,2.25,2.25,2.25,2.25,15,15
2025-10-11 16:00:00+00:00,40.92,42.8,1.88,1.88,1.88,1.88,16,16
2025-10-11 17:00:00+00:00,40.67,40.57,-0.1,-0.1,0.1,0.1,17,17
2025-10-11 18:00:00+00:00,46.62,45.7,-0.92,-0.92,0.92,0.92,18,18
2025-10-11 19:00:00+00:00,42.93,40.82,-2.11,-2.11,2.11,2.11,19,19
2025-10-11 20:00:00+00:00,44.76,43.78,-0.98,-0.98,0.98,0.98,20,20
2025-10-11 21:00:00+00:00,41.25,41.8,0.55,0.55,0.55,0.55,21,21
2025-10-11 22:00:00+00:00,41.96,40.49,-1.47,-1.47,1.47,1.47,22,22
2025-10-11 23:00:00+00:00,44.37,45.11,0.74,0.74,0.74,0.74,23,23
2025-10-12 00:00:00+00:00,36.92,35.01,-1.91,-1.91,1.91,1.91,0,0
2025-10-12 01:00:00+00:00,35.72,32.07,-3.65,-3.65,3.65,3.65,1,1
2025-10-12 02:00:00+00:00,36.83,39.38,2.55,2.55,2.55,2.55,2,2
2025-10-12 03:00:00+00:00,32.89,32.2,-0.69,-0.69,0.69,0.69,3,3
2025-10-12 04:00:00+00:00,36.81,35.22,-1.59,-1.59,1.59,1.59,4,4
2025-10-12 05:00:00+00:00,34.35,32.12,-2.23,-2.23,2.23,2.23,5,5
2025-10-12 06:00:00+00:00,26.0,27.56,1.56,1.56,1.56,1.56,6,6
2025-10-12 07:00:00+00:00,28.57,32.51,3.94,3.94,3.94,3.94,7,7
2025-10-12 08:00:00+00:00,28.71,28.2,-0.51,-0.51,0.51,0.51,8,8
2025-10-12 09:00:00+00:00,25.68,25.64,-0.04,-0.04,0.04,0.04,9,9
2025-10-12 10:00:00+00:00,24.43,27.61,3.18,3.18,3.18,3.18,10,10
2025-10-12 11:00:00+00:00,29.73,25.7,-4.03,-4.03,4.03,4.03,11,11
2025-10-12 12:00:00+00:00,31.4,36.82,5.42,5.42,5.42,5.42,12,12
2025-10-12 13:00:00+00:00,33.16,39.77,6.61,6.61,6.61,6.61,13,13
2025-10-12 14:00:00+00:00,37.94,31.67,-6.27,-6.27,6.27,6.27,14,14
2025-10-12 15:00:00+00:00,37.54,37.8,0.26,0.26,0.26,0.26,15,15
2025-10-12 16:00:00+00:00,38.95,37.65,-1.3,-1.3,1.3,1.3,16,16
2025-10-12 17:00:00+00:00,44.18,44.02,-0.16,-0.16,0.16,0.16,17,17
2025-10-12 18:00:00+00:00,46.46,45.91,-0.55,-0.55,0.55,0.55,18,18
2025-10-12 19:00:00+00:00,43.55,46.08,2.53,2.53,2.53,2.53,19,19
2025-10-12 20:00:00+00:00,49.15,49.37,0.22,0.22,0.22,0.22,20,20
2025-10-12 21:00:00+00:00,42.07,40.29,-1.78,-1.78,1.78,1.78,21,21
2025-10-12 22:00:00+00:00,44.05,44.12,0.07,0.07,0.07,0.07,22,22
2025-10-12 23:00:00+00:00,43.26,45.05,1.79,1.79,1.79,1.79,23,23
2025-10-13 00:00:00+00:00,44.22,41.76,-2.46,-2.46,2.46,2.46,0,0
2025-10-13 01:00:00+00:00,41.98,38.36,-3.62,-3.62,3.62,3.62,1,1
2025-10-13 02:00:00+00:00,45.49,50.97,5.48,5.48,5.48,5.48,2,2
2025-10-13 03:00:00+00:00,36.09,34.98,-1.11,-1.11,1.11,1.11,3,3
2025-10-13 04:00:00+00:00,41.91,42.07,0.16,0.16,0.16,0.16,4,4
2025-10-13 05:00:00+00:00,34.83,34.34,-0.49,-0.49,0.49,0.49,5,5
2025-10-13 06:00:00+00:00,32.38,34.25,1.87,1.87,1.87,1.87,6,6
2025-10-13 07:00:00+00:00,32.34,37.27,4.93,4.93,4.93,4.93,7,7
2025-10-13 08:00:00+00:00,37.13,39.08,1.95,1.95,1.95,1.95,8,8
2025-10-13 09:00:00+00:00,28.66,25.36,-3.3,-3.3,3.3,3.3,9,9
2025-10-13 10:00:00+00:00,29.35,26.39,-2.96,-2.96,2.96,2.96,10,10
2025-10-13 11:00:00+00:00,31.85,31.35,-0.5,-0.5,0.5,0.5,11,11
2025-10-13 12:00:00+00:00,35.89,35.72,-0.17,-0.17,0.17,0.17,12,12
2025-10-13 13:00:00+00:00,33.91,30.11,-3.8,-3.8,3.8,3.8,13,13
2025-10-13 14:00:00+00:00,40.86,43.41,2.55,2.55,2.55,2.55,14,14
2025-10-13 15:00:00+00:00,47.63,45.41,-2.22,-2.22,2.22,2.22,15,15
2025-10-13 16:00:00+00:00,46.19,50.42,4.23,4.23,4.23,4.23,16,16
2025-10-13 17:00:00+00:00,47.15,52.2,5.05,5.05,5.05,5.05,17,17
2025-10-13 18:00:00+00:00,47.92,47.8,-0.12,-0.12,0.12,0.12,18,18
2025-10-13 19:00:00+00:00,52.71,54.31,1.6,1.6,1.6,1.6,19,19
2025-10-13 20:00:00+00:00,48.74,46.16,-2.58,-2.58,2.58,2.58,20,20
2025-10-13 21:00:00+00:00,55.08,57.14,2.06,2.06,2.06,2.06,21,21
2025-10-13 22:00:00+00:00,54.3,53.55,-0.75,-0.75,0.75,0.75,22,22
2025-10-13 23:00:00+00:00,48.52,46.3,-2.22,-2.22,2.22,2.22,23,23
2025-10-14 00:00:00+00:00,45.75,45.53,-0.22,-0.22,0.22,0.22,0,0
2025-10-14 01:00:00+00:00,45.95,45.29,-0.66,-0.66,0.66,0.66,1,1
2025-10-14 02:00:00+00:00,43.52,43.21,-0.31,-0.31,0.31,0.31,2,2
2025-10-14 03:00:00+00:00,36.18,39.05,2.87,2.87,2.87,2.87,3,3
2025-10-14 04:00:00+00:00,34.46,33.0,-1.46,-1.46,1.46,1.46,4,4
2025-10-14 05:00:00+00:00,30.4,35.24,4.84,4.84,4.84,4.84,5,5
2025-10-14 06:00:00+00:00,33.14,30.33,-2.81,-2.81,2.81,2.81,6,6
2025-10-14 07:00:00+00:00,32.79,37.33,4.54,4.54,4.54,4.54,7,7
2025-10-14 08:00:00+00:00,27.41,25.37,-2.04,-2.04,2.04,2.04,8,8
2025-10-14 09:00:00+00:00,29.98,30.48,0.5,0.5,0.5,0.5,9,9
2025-10-14 10:00:00+00:00,28.75,28.02,-0.73,-0.73,0.73,0.73,10,10
2025-10-14 11:00:00+00:00,31.46,31.1,-0.36,-0.36,0.36,0.36,11,11
2025-10-14 12:00:00+00:00,37.16,39.66,2.5,2.5,2.5,2.5,12,12
2025-10-14 13:00:00+00:00,36.36,40.61,4.25,4.25,4.25,4.25,13,13
2025-10-14 14:00:00+00:00,40.03,43.51,3.48,3.48,3.48,3.48,14,14
2025-10-14 15:00:00+00:00,39.3,38.79,-0.51,-0.51,0.51,0.51,15,15
2025-10-14 16:00:00+00:00,46.25,47.21,0.96,0.96,0.96,0.96,16,16
2025-10-14 17:00:00+00:00,47.74,46.28,-1.46,-1.46,1.46,1.46,17,17
2025-10-14 18:00:00+00:00,47.62,45.64,-1.98,-1.98,1.98,1.98,18,18
2025-10-14 19:00:00+00:00,49.97,47.6,-2.37,-2.37,2.37,2.37,19,19
2025-10-14 20:00:00+00:00,51.23,50.64,-0.59,-0.59,0.59,0.59,20,20
